1739	9440	0.586212158203125
27257	7514	0.516265869140625
7155	4141	0.544708251953125
1874	26354	0.9354248046875
4673	11284	0.9068603515625
51631	1457	0.58563232421875
81608	5530	0.37841796875
388552	91949	0.5881195068359375
7507	3910	0.430633544921875
6217	10371	0.3787078857421875
28964	7402	0.4462509155273437
51747	6157	0.36126708984375
6502	521	0.9547119140625
2768	23595	0.98846435546875
1479	7518	0.953125
25920	8540	0.40155029296875
10048	9782	0.2875106420478547
10476	23176	0.31842041015625
8650	8899	0.471893310546875
6142	9610	0.8609619140625
10092	23339	0.60308837890625
81620	11143	0.7993774414062499
3276	4361	0.6510009765625
9330	84172	0.8644409179687501
865	9612	0.9859619140625
9150	10454	0.3134307861328125
6159	8533	0.6319117546081543
5590	5422	0.2997169494628906
5201	11335	0.4333953857421875
11218	7249	0.288116455078125
7157	9295	0.90185546875
8650	10980	0.9669189453125
868	7082	0.6134033203125
58497	79023	0.2990980148315429
8754	7536	0.3503265380859375
27243	6850	0.3081207275390625
6867	999	0.6243438720703125
5705	80349	0.8496704101562499
6389	2010	0.8431396484375
8896	11100	0.8580932617187501
150684	91949	0.94439697265625
6223	5694	0.8029174804687501
5888	54534	0.32598876953125
6633	10254	0.55816650390625
64425	6810	0.5965576171875
3192	1643	0.660064697265625
9689	9343	0.8243408203125
9768	1478	0.97137451171875
5568	10469	0.545989990234375
8650	51421	0.903167724609375
9128	6139	0.319366455078125
5705	4735	0.35784912109375
3276	51510	0.51934814453125
8140	219927	0.7943725585937501
5111	4233	0.3343887329101562
80143	10933	0.619110107421875
23310	55234	0.97943115234375
1398	9325	0.99566650390625
6714	4999	0.3584442138671875
3689	64979	0.7340850830078125
11267	22837	0.4944295883178711
51586	1277	0.8660278320312499
23398	10419	0.5615692138671875
5073	5202	0.3675365447998047
10240	58533	0.8515701293945312
23165	6164	0.99969482421875
8661	8801	0.94537353515625
6194	6464	0.98028564453125
4683	219927	0.4109191894531249
3276	5718	0.345611572265625
9221	56655	0.32403564453125
5438	5718	0.8272094726562499
3313	6790	0.747833251953125
7353	4853	0.92913818359375
84062	80349	0.322540283203125
9442	2885	0.2956314086914062
10907	8613	0.68255615234375
2033	5568	0.4856262207031249
8038	7518	0.6937408447265625
27348	6175	0.67279052734375
84844	64783	0.68841552734375
5395	3832	0.3172032833099364
7014	10476	0.9981689453125
220988	9459	0.6571426391601562
2247	6175	0.94842529296875
51258	4087	0.8102416992187501
53938	6157	0.676849365234375
5433	3678	0.3215489293550256
2932	1605	0.4840545654296875
6169	5716	0.6643829345703125
51421	4735	0.3487091064453125
90390	6642	0.622222900390625
967	580	0.3719024658203125
3680	2969	0.4687347412109375
112950	51631	0.4731165969430305
51386	23164	0.8144073486328125
64708	2957	0.83349609375
10971	9112	0.3537216186523437
93973	57128	0.30377197265625
5879	3839	0.734405517578125
9559	10480	0.286874771118164
6222	4678	0.8883666992187501
1487	1642	0.94415283203125
6142	57628	0.8970947265625
