1739	9440	0.601593017578125
8417	6201	0.34185791015625
27257	7514	0.515899658203125
7155	4141	0.542816162109375
1874	26354	0.61370849609375
4673	11284	0.9068603515625
51631	1457	0.575653076171875
81608	5530	0.3802795410156249
388552	91949	0.5884246826171875
7507	3910	0.50872802734375
6217	10371	0.3778533935546875
28964	7402	0.4497451782226562
51747	6157	0.346832275390625
6502	521	0.95184326171875
2768	23595	0.9591064453125
1479	7518	0.97161865234375
25920	8540	0.4034423828125
10048	9782	0.2875106420478547
10476	23176	0.641845703125
8650	8899	0.49432373046875
23513	57510	0.29034423828125
6142	9610	0.8694458007812499
10092	23339	0.59527587890625
81620	11143	0.7706298828125
3276	4361	0.7205810546875
7456	10490	0.4458961486816406
9330	84172	0.8228759765625
865	9612	0.98565673828125
9150	10454	0.319732666015625
6159	8533	0.6344141960144042
5201	11335	0.438079833984375
11218	7249	0.285614013671875
7157	9295	0.90185546875
8650	10980	0.967529296875
868	7082	0.625
58497	79023	0.2997140884399414
27243	6850	0.309661865234375
6867	999	0.6162261962890625
5705	80349	0.84912109375
6389	2010	0.8431396484375
8896	11100	0.8575439453125
150684	91949	0.93853759765625
6223	5694	0.8065795898437501
5888	54534	0.3802795410156249
6633	10254	0.547210693359375
64425	6810	0.613037109375
3192	1643	0.64569091796875
9689	9343	0.766204833984375
9768	1478	0.9710693359375
5568	10469	0.56658935546875
8650	51421	0.903472900390625
9128	6139	0.31689453125
5705	4735	0.4550323486328125
3276	51510	0.470550537109375
8140	219927	0.78564453125
5111	4233	0.291534423828125
80143	10933	0.619720458984375
23310	55234	0.8715362548828125
1398	9325	0.99566650390625
6714	4999	0.3584442138671875
3689	64979	0.8505859375
11267	22837	0.4728689193725585
51586	1277	0.8603515625
23398	10419	0.5571441650390625
5073	5202	0.3084545135498047
9328	4673	0.3218536376953125
10240	58533	0.8515701293945312
23165	6164	0.99969482421875
8661	8801	0.94537353515625
6194	6464	0.978759765625
4683	219927	0.41314697265625
9221	56655	0.3221588134765625
5438	5718	0.902587890625
3313	6790	0.748443603515625
7353	4853	0.9288330078125
9442	2885	0.3293533325195312
10907	8613	0.7100830078125
5082	9425	0.7805786132812499
2033	5568	0.480316162109375
8038	7518	0.6906585693359375
27348	6175	0.6724853515625
84844	64783	0.687744140625
5395	3832	0.294055700302124
7014	10476	0.9981689453125
220988	9459	0.6567153930664064
2247	6175	0.94842529296875
51258	4087	0.8131103515625
53938	6157	0.868438720703125
3148	4035	0.3565597534179687
2932	1605	0.4834442138671875
6169	5716	0.93682861328125
51421	4735	0.355316162109375
90390	6642	0.7293701171875
967	580	0.3785018920898437
3680	2969	0.4353790283203125
112950	51631	0.4384494108800346
51386	23164	0.91436767578125
64708	2957	0.831939697265625
10971	9112	0.3590850830078125
93973	57128	0.305328369140625
5879	3839	0.731536865234375
9559	10480	0.297830581665039
11051	5074	0.4800262451171875
6222	4678	0.96160888671875
1487	1642	0.9403076171875
6142	57628	0.8718872070312499
1861	2072	0.4924621582031249
11052	9070	0.7763595581054686
51072	1642	0.7693939208984374
2957	8289	0.2884674072265625
5702	6643	0.6568756103515625
84164	51400	0.98846435546875
10985	7536	0.930908203125
65109	53981	0.5471649169921875
84311	5295	0.3662490844726562
10051	79577	0.7334480285644531
24137	5664	0.3437404632568359
8038	867	0.98193359375
4809	10155	0.4668788909912109
11102	10094	0.96844482421875
5073	55832	0.4356536865234375
598	2597	0.4646301269531249
23164	5478	0.658172607421875
267	51230	0.4218597412109375
7283	6880	0.64471435546875
1477	8819	0.8916015625
322	53615	0.3152923583984375
3066	3014	0.3159637451171875
2146	27243	0.43780517578125
6709	1605	0.286590576171875
57492	79228	0.47943115234375
55327	84447	0.92694091796875
3981	6224	0.3415679931640625
10920	55168	0.9447021484375
8539	5337	0.956298828125
151987	92105	0.310333251953125
6249	4853	0.2871856689453125
86	2962	0.5569076538085938
9328	8662	0.3696670532226562
6850	8819	0.8997192382812499
6500	9126	0.296875
3068	10844	0.948486328125
23451	22913	0.2921981811523437
79813	9517	0.9871826171875
6185	22796	0.7422027587890626
11091	9135	0.9901123046875
3313	1147	0.99847412109375
24144	8829	0.384002685546875
11146	51295	0.8041229248046875
79109	6714	0.767486572265625
23524	3572	0.2837429046630859
2956	5683	0.4909210205078125
8896	10987	0.344451904296875
1499	9493	0.4221496582031249
6168	55131	0.8796997070312499
6714	11284	0.7503662109375
5073	6233	0.5462417602539064
5705	10226	0.6822509765625
4176	10095	0.98443603515625
7764	9643	0.2856369018554687
80829	81027	0.4871597290039063
5144	1786	0.3122329711914062
5431	1477	0.4052696228027344
51691	3728	0.339019775390625
4175	53615	0.31781005859375
3276	51295	0.3143768310546875
51645	3298	0.7609252929687501
8971	65003	0.601837158203125
51593	4670	0.3743896484375
51503	3685	0.9674536009240612
7919	5000	0.9368896484375
6141	6427	0.8715209960937501
5879	91750	0.97528076171875
5073	9219	0.79345703125
8841	26173	0.3296718597412109
6714	51649	0.736572265625
3276	3932	0.4606170654296875
5970	6772	0.5065155029296875
150684	10465	0.610321044921875
203068	6921	0.3959808349609375
10933	7341	0.51312255859375
7534	6144	0.5756072998046875
5717	5888	0.707916259765625
23468	6749	0.5387458801269531
6605	10573	0.889373779296875
51138	6637	0.607818603515625
1739	6738	0.310577392578125
1861	23649	0.300689697265625
11017	10492	0.903076171875
10048	5371	0.5949554443359375
1912	5437	0.9949951171875
4800	9801	0.330352783203125
5590	51593	0.93994140625
6633	9521	0.95697021484375
6810	10902	0.34844970703125
4221	1786	0.2884445190429687
3980	4292	0.9190673828125
902	90390	0.7030029296875
2060	5584	0.7881689071655273
22974	6400	0.99371337890625
7249	8573	0.428436279296875
7813	10902	0.5684661865234375
9416	91949	0.99847412109375
27316	8317	0.28497314453125
6625	3187	0.83154296875
55299	24148	0.2906036376953125
6125	80349	0.99285888671875
10011	2957	0.3259429931640625
1643	6827	0.3097076416015625
1059	11140	0.90093994140625
3728	2521	0.958740234375
7336	27258	0.3297119140625
84612	23524	0.4093170166015625
22976	26121	0.9681396484375
5933	9232	0.379974365234375
23512	1791	0.9959716796875
5716	5336	0.4940948486328125
5591	6188	0.5041046142578125
498	53615	0.2918701171875
9804	9643	0.4300243231828962
64968	54913	0.355010986328125
10664	8896	0.6771697998046875
5883	4176	0.8972778320312499
373	57122	0.3256111145019531
6627	6155	0.955322265625
3192	79577	0.347808837890625
9092	9879	0.8546752929687501
1059	5287	0.91595458984375
6829	10465	0.292940932105768
2091	8543	0.381927490234375
51520	5361	0.524261474609375
8417	10514	0.42218017578125
4008	10643	0.9921875
55656	8819	0.7278442382812499
10197	87	0.353424072265625
9810	219927	0.573699951171875
6929	6256	0.6356658935546875
286826	83443	0.293731689453125
5883	84305	0.6934814453125
9939	8208	0.4668731689453125
648	6418	0.5481338500976562
10025	6428	0.649932861328125
6389	9584	0.99005126953125
4175	29110	0.718475341796875
648	6228	0.994384765625
1938	8915	0.864990234375
10454	6144	0.9005737304687501
54948	6845	0.3746910095214844
6638	4176	0.4403076171875
22974	3303	0.4818801879882813
10788	9590	0.860891604624764
79718	7408	0.3300552368164062
26122	2885	0.3105812072753906
9869	6218	0.5468902587890625
65080	54881	0.4791259765625
10036	80781	0.891326904296875
79577	22907	0.95501708984375
3688	961	0.3790740966796875
5709	8027	0.338470458984375
2770	10025	0.8212890625
2058	999	0.4715728759765625
2186	10256	0.3878173828125
10933	10212	0.49468994140625
5590	56655	0.3422088623046875
3303	6134	0.343414306640625
4686	51053	0.69091796875
2521	79718	0.5825037956237793
4802	6015	0.3227767944335937
23404	8546	0.7090740203857422
10592	5970	0.600311279296875
4893	8881	0.98150634765625
9814	3689	0.9459228515625
4809	84661	0.99688720703125
80143	84545	0.626312255859375
6217	3799	0.4952697753906249
6185	29105	0.62091064453125
27161	10471	0.2843513488769531
54921	84126	0.3006019592285156
23594	8451	0.5762786865234375
6158	9919	0.9615478515625
1207	27250	0.9981689453125
6427	5921	0.9815673828125
5440	51081	0.3881452083587646
8566	7251	0.96343994140625
3430	55832	0.60968017578125
22826	79869	0.3746490478515625
51258	5971	0.8134765625
25842	6144	0.6852874755859375
92105	6136	0.459075927734375
51645	267	0.33026123046875
26122	1487	0.538421630859375
1969	87	0.9891357421875
3609	997	0.4281005859375
22916	3516	0.3571815490722656
10296	3191	0.98126220703125
9443	3550	0.578460693359375
5566	9188	0.5440826416015625
11137	8165	0.97027587890625
6714	6881	0.3112869262695312
103	2720	0.998779296875
